Date,PM2.5_Peenya,PM2.5_SilkBoard,PM2.5_Hombegowda,PM2.5_BapujiNagar,NO2_Peenya,NO2_SilkBoard,NO2_Hombegowda,NO2_BapujiNagar,NH3_Peenya,NH3_SilkBoard,NH3_Hombegowda,NH3_BapujiNagar,SO2_Peenya,SO2_SilkBoard,SO2_Hombegowda,SO2_BapujiNagar,CO_Peenya,CO_SilkBoard,CO_Hombegowda,CO_BapujiNagar,Temp_Peenya,Temp_SilkBoard,Temp_Hombegowda,Temp_ BapujiNagar,RH_Peenya,RH_SilkBoard,RH_Hombegowda,RH_BapujiNagar,AQI_Peenya,AQI_SilkBoard,AQI_Hombegowda,AQI_BapujiNagar
11-06-2023,14.8,13,5.6,6.5,11.2,29.8,11.2,11.5,3.5,59.4,10.8,7,3.3,5.5,11.3,3.4,0.42,0.42,0.23,0.15,25.3,26.1,26.8,25.2,81.2,66.6,68.2,69.6,32,37,28,35
12-06-2023,25.6,18,7.8,9,12.1,31.2,17,11.2,3.2,64.5,10.8,6.8,4,5.5,15.7,3.5,0.43,0.32,0.29,0.19,25.8,26.6,27.2,25.8,76.4,67.2,67.8,70,53,39,38,34
13-06-2023,23.9,16.8,8.2,10.9,12.1,29.8,17.9,11.3,3.4,86.1,11.2,6.9,2.5,5.6,15.5,3.2,0.43,0.79,0.25,0.12,25.7,26.9,27.1,25.7,75.4,63.7,67.5,69.2,53,40,35,35
14-06-2023,28.9,22.2,9,11,11.4,33.3,19,11.7,3.2,67.9,33,6.9,2.9,5.8,13.9,3.1,0.42,0.6,0.22,0.15,25.6,26.7,27,26,74.1,63.4,64.1,65.9,54,42,37,42
15-06-2023,24,23.4,13.5,14.7,11.3,36.5,14.1,11.3,2.8,69.3,23.8,7.1,2.5,5.6,14.7,3.3,0.38,0.85,0.3,0.18,26.4,27.5,25.7,26.8,69,60.2,69.7,63.2,59,46,38,55
16-06-2023,28.6,21.8,10.5,14.9,11.2,34.4,3.8,11.4,2.8,80,7.3,6.9,3.8,5.6,13.1,3.4,0.47,0.63,0.14,0.18,26.3,27.5,24.4,26.6,68,60,75.6,62.8,59,43,18,53
17-06-2023,20.8,20,11.4,14.3,10.8,35.5,16.5,11.3,2.5,91.5,16.1,6.9,3.8,5.5,12.5,3.1,0.34,0.58,0.42,0.15,26.3,27,26.4,26.2,68.3,62,66.1,64.5,50,44,41,58
18-06-2023,25.2,18.5,13.2,15.4,11.2,32.9,12.1,11.3,2.3,83.9,15.5,7,2.8,5.5,11.6,3,0.34,0.5,0.36,0.14,24.5,25.5,24.1,24.8,83,68.7,76.5,71.1,52,41,38,62
19-06-2023,33.7,25,15.2,17.4,13.3,48.7,13.9,11.3,3.2,80.5,13.7,6.8,3.7,5.6,12.3,3,0.49,0.87,0.35,0.24,25,25.6,24.3,24.9,84.6,70,76.8,73.1,71,61,42,55
20-06-2023,49.4,24.3,12.4,13,15.4,48.1,17.4,11,2.6,60.3,15.7,6.6,4.3,5.4,8.7,3.2,0.68,0.79,0.25,0.21,23.5,23.9,23.2,22.3,92.8,80.1,84.8,84.9,80,72,34,25
21-06-2023,34.4,27.7,18.6,13.7,12.1,42,14.4,11,2.7,58.6,16.4,5.5,3,5.3,12.4,3.3,0.88,0.85,0.33,0.22,23.9,24.5,23.4,22,85.6,77.1,81,83,55,111,53,27
22-06-2023,24.5,25.9,17.7,11.5,17.5,41.3,14.7,45.7,4.2,59.3,14.8,46.7,6.3,5.3,11.9,5.3,0.49,0.76,0.37,0.48,26.7,26.2,24.9,29.1,77.4,69.7,74.1,67.9,65,113,39,22
23-06-2023,31.5,18.3,14,10.5,16.7,36.3,13.7,6.1,4.9,52.7,14.3,7.4,12.5,5.3,12.8,3.6,0.33,0.47,0.3,0.11,26.6,25.8,24.5,23.2,71.7,69.8,72.7,72.7,68,96,35,21
24-06-2023,24.3,13.6,9.8,14.8,16.2,32.9,12.7,2.6,4.8,40.8,13.5,2.7,7.5,5.4,13.1,3.6,0.34,0.46,0.4,0.15,26.6,24.3,23.5,23.6,68.4,72.9,75.7,76,65,82,28,35
25-06-2023,22.4,13.3,8.9,15.2,15.5,33.6,12.3,3.6,4.7,43.2,13.3,2.1,5.1,5.3,12.8,3.3,0.25,0.24,0.39,0.13,26.8,24.8,24,24.5,70.5,70.6,75.1,73.9,56,70,29,35
26-06-2023,25.6,16,9.6,16.6,13.4,33.8,12.6,4.9,3.1,42.5,12.9,2,5.4,5.4,13.1,2.9,0.35,0.42,0.36,0.18,24.9,24.4,23.6,24.3,86.7,68.5,76,71.5,50,95,28,36
27-06-2023,17.2,17.7,10.2,16.1,11.5,33.2,12.9,4.5,2.6,42.2,12.7,2.7,4,5.3,13.1,3.3,0.46,0.26,0.37,0.09,24.2,24.3,23.8,24,86.7,68.9,74.2,72.6,34,73,29,30
28-06-2023,15,17.3,5.2,9.1,11.2,33.3,12.4,6.7,2.4,42.3,12.3,2.7,4,5.4,13.1,3.4,0.41,0.37,0.36,0.16,24.5,24.6,23.9,24.4,87.4,66.5,70.4,69.1,37,88,23,22
29-06-2023,14,14.9,6.6,12,11.7,33.7,12.4,5.2,2.4,40.7,12.1,2.8,3.3,5.3,11.8,3.1,0.46,0.28,0.32,0.15,23.9,24.6,23.1,23.5,88.2,70.6,76.4,74.4,32,62,20,23
30-06-2023,25.5,16.8,9.8,15.2,11.1,33.1,12,4.3,2.7,41.4,12.3,2.8,3.9,5.4,12.3,3.2,0.37,0.42,0.35,0.15,25.1,25.4,24.8,25.4,87,64.4,72,67,45,87,30,39
01-07-2023,30.8,19.8,8.8,18.3,10.9,33.1,12.5,4.3,3.1,44,12.1,2.8,2.8,5.3,13.8,3.4,0.34,0.47,0.31,0.14,25.6,25.9,24.4,25.8,85,64,76,67,56,88,34,46
02-07-2023,11.7,17.8,11.9,16.5,10.8,33,14.9,2.9,2.4,43,12.5,2.6,1.7,5.4,12.4,3.4,0.36,0.29,0.34,0.18,24.2,24.4,23.9,24.3,85,72,78,75,34,74,30,41
03-07-2023,12.2,15.1,9.2,11.7,10.6,36.1,12.8,4,2.2,39.8,13,2.6,2.3,5.4,14.2,3.1,0.43,0.57,0.34,0.18,23.9,24.1,23.7,24.1,87,74,79,77,27,70,21,24
04-07-2023,6,12.7,8.7,10.4,10.7,32.6,12.1,5.5,2.6,33.1,13,2.4,3.1,5.5,13.7,3.4,0.38,0.97,0.35,0.14,23.4,22.5,22.6,22.7,90,77,79,79,33,76,20,17
05-07-2023,24.6,14.9,7.6,13.1,10.4,32.3,12.4,7.3,2.5,35.5,12.7,2.7,2.8,5.3,13.9,2.8,0.46,0.86,0.36,0.17,23.3,22.6,22.6,22.8,87,73,75,76,37,96,23,24
06-07-2023,19.4,15.5,8.3,11.8,11,30.3,12.3,5.1,3,30.5,12.4,2.4,1.8,5.5,13.3,3.7,0.4,0.97,0.37,0.16,23.3,22.6,22.4,22.7,91,76,80,79,33,74,19,21
07-07-2023,13.7,13,9,14.3,10.1,26.8,13.8,3.1,2.6,32.5,12.5,2.4,3,5.1,14.6,3.6,0.41,1.55,0.35,0.15,23.2,22.7,22.2,22.9,80,78,84,81,26,65,21,23
08-07-2023,18.5,12.8,5.4,13,10.5,31.5,12.4,2.9,2.7,33.8,12.3,2.3,2.7,8.3,13.7,3.7,0.42,1.11,0.37,0.18,23.3,22.4,22.4,22.4,72,79,78,82,33,73,19,22
09-07-2023,25.3,13.7,8.8,13.7,10.6,30.2,13.3,2.4,2.5,25.3,12,2.4,2.3,3.4,13.2,3.3,0.3,1.27,0.27,0.15,24.3,24.2,24.5,24.1,66,73,74,75,42,77,23,30
10-07-2023,23.1,18.9,9.7,16.9,10.4,19.4,14.7,6.9,2.4,32.6,12.1,2.5,2.5,1.4,13.5,7,0.43,1.36,0.39,0.65,23.7,23.5,22.7,23.6,75,78,88,81,43,64,23,30
11-07-2023,21.7,19.5,12.8,16.9,10.8,19.4,13.9,7.2,2.3,16.1,12.7,1.6,2.5,12.7,13.9,5.4,0.35,1.38,0.27,0.39,23.4,22.5,22.7,22.9,74,78,82,80,37,92,31,37
12-07-2023,20.9,20,11.5,18.1,6.2,20.4,14,7.2,9.3,21.5,13,1.6,6,1.8,12.6,5.5,0.62,1.46,0.33,0.29,23.7,24.1,23.2,24.2,81,72,178,74,39,108,32,42
13-07-2023,21.3,16.2,8.2,13.6,6.2,20.5,13,6.4,9.4,21.8,12.7,1.3,5.7,4.3,14.1,3.9,0.79,1.47,0.35,0.32,23.9,23.4,22.9,23.4,80,74,269,78,40,83,19,25
14-07-2023,16.2,17.3,9,15,6.1,20.5,12.7,6,9.4,21.9,12.9,1.4,5.9,6.1,14.8,7.3,0.53,1.39,0.36,0.31,23.1,23.6,22.7,23.8,81,72,82,74,30,112,22,29
15-07-2023,16.7,19.6,9.5,15.8,11,20.5,13.6,7.3,2.7,23.5,12.7,1.8,2.2,6.1,15.6,7.1,0.4,1.54,0.37,0.38,24.3,24.7,23.9,24.3,65,71,61,74,36,109,24,33
16-07-2023,16.5,14.9,8.5,15.2,10.5,19.4,12,7,2.4,23,12.8,1.7,2.6,6.1,14.4,5.2,0.4,1.39,0.32,0.19,24.3,24.9,24,24.2,80,71,75,74,45,91,28,36
17-07-2023,25.3,18.1,13.5,18.8,10.7,19.4,12.5,6.8,4.8,24.3,12.9,1.7,3.1,6.8,13.9,3.8,0.38,1.46,0.36,0.24,24.3,23.9,23.7,24.2,72,69,74,72,61,100,36,52
18-07-2023,13.4,16.7,9.2,15,10.4,18.3,12,5,4.6,23.4,12.5,1.2,2.6,6.1,17,4.5,0.38,1.38,0.36,0.3,24.4,24,24.1,24.3,66,67,70,70,47,109,37,46
19-07-2023,15.5,16.9,10.2,15.3,9.9,18.5,12.5,4.9,4.2,22.1,12.1,1.7,2.6,6.5,16.9,5.8,0.34,1.39,0.39,0.25,23.8,23.6,23.1,23.6,79,70,74,72,51,104,36,48
20-07-2023,3.7,19.7,11.3,18.5,9.8,18.3,11.9,4.8,4.2,22.1,12.3,1.7,1.6,5.6,16.1,3.4,0.36,1.47,0.38,0.24,24.3,23.9,23.6,24.2,63,66,70,68,68,122,47,63
21-07-2023,1.8,18.1,13.8,16.5,9.8,18.1,11.8,4.3,4.2,22.4,12.3,1.7,3,7.8,15.5,6.1,0.35,1.39,0.37,0.25,24.1,23.8,23.7,23.9,67,69,72,71,53,121,49,59
22-07-2023,3.1,15.3,7.6,13.1,10.1,18.3,12.4,5.1,4.4,20.8,12.4,2.1,2.2,6.7,13.2,1.2,0.31,1.37,0.35,0.29,23.5,22.8,22.8,23.2,72,74,76,75,22,74,29,33
23-07-2023,2.1,11.4,6.4,8.1,9.8,18.4,12.3,6.8,4.2,21.5,12.4,3,3.2,6,12.7,2.4,0.29,1.45,0.35,0.17,23.1,22.2,22.3,21.7,78,80,82,84,17,44,18,18
24-07-2023,7.7,10.6,4,8.8,9.9,19.2,11.1,6.7,4.3,20.2,10.7,3.2,1.1,6.5,13.8,2.6,0.36,1.39,0.37,0.17,22.6,21.5,21,25.3,75,84,90,82,16,34,19,19
25-07-2023,3.8,12,5.8,11.2,10,19.9,12.3,6.8,4.3,19,12.9,3.2,2,7.6,15.5,2.4,0.35,1.47,0.36,0.18,22.4,22.2,21.1,25.6,78,83,87,79,18,49,19,23
26-07-2023,11.4,11.4,4.3,11.5,9.8,20.1,12,6.5,4.1,18.3,13,3.7,2.9,7.1,16.4,2.5,0.35,1.45,0.38,0.15,22.3,22.2,20.8,25.5,81,84,88,85,20,42,21,22
27-07-2023,6.9,14.8,6.2,13.4,9.9,19.7,11.8,6.6,4.3,17.7,12.9,2.7,2.4,8.2,20.6,2.4,0.37,1.44,0.34,0.17,23,23.5,21.9,25,72,75,80,88,26,107,21,19
28-07-2023,9.9,17.6,8.1,13.5,9.6,20.4,12.4,4.8,4.1,20,12.7,2.9,2.9,3.7,16.4,2.5,0.28,1.53,0.35,0.18,23.8,25.3,22.7,24.3,77,73,77,86,34,123,24,25
29-07-2023,9.8,17.4,7.2,12.3,10.8,19.9,12.1,7.5,4.8,19.1,12.7,2.7,2.2,5,11.7,3.4,0.33,1.44,0.34,0.17,23.5,25.3,22.6,24.6,76,72,77,76,48,114,30,23
30-07-2023,18.4,17,8.6,12.7,9.9,19.7,12.2,7.2,4.3,20.4,12.7,3.2,2.7,5.8,8.5,3.6,0.41,1.38,0.36,0.17,24.4,26.2,23.9,24.4,65,68,73,68,50,111,29,32
31-07-2023,22.6,18,8.4,9.6,10.6,20,12,11.3,4.6,20.9,12,2.6,2.6,5.1,9.7,10.5,0.37,1.36,0.36,1.39,24.5,26.4,23.8,24.4,68,69,73,69,47,114,28,38
01-08-2023,8.5,18,11.3,19.3,2.7,19.4,12.9,10.3,6.8,20.6,12.9,12.7,2.8,6.3,14.6,1.2,0.13,1.38,0.36,2.9,21.2,26,23.9,24.2,45,69,72,43,22,108,36,111
02-08-2023,7.4,20,14.4,19.5,3.6,19.4,13.5,9.3,6.5,20.4,13,11.5,1.8,4.8,16.9,13.6,0.16,1.36,0.37,2.23,21.2,25.9,23.8,24.1,57,66,70,80,14,112,45,103
03-08-2023,6.2,18,10,18.9,2.5,20.5,14.5,8.6,5.7,20.2,12.7,10.7,3.6,4.6,10.4,7.4,0.17,1.44,0.35,1.98,21.5,26,23.9,24.3,60,66,71,86,15,106,38,99
04-08-2023,3.9,17.2,11.3,16.6,1.8,18.6,14.4,24.3,5,16.2,12.7,7,4.1,5.4,11.9,7.1,0.15,1.29,0.39,0.41,21.2,26.4,23.9,24.6,69,66,73,71,13,88,36,42
05-08-2023,3.5,17.9,9.6,14.9,2.8,14,15,22.3,6.2,4.6,12.5,7.5,3.9,6,14,10.3,0.14,1.36,0.38,0.85,21.3,26.1,23.8,24.2,73,70,75,71,10,80,32,41
06-08-2023,3.5,20.2,7.7,15.6,2.3,13.1,14.6,8.3,5.7,4.8,12.5,13.9,4,9.1,12.5,8.8,0.21,1.34,0.35,0.74,21,26.4,23.5,24.6,68,70,79,67,11,71,24,41
07-08-2023,2.9,17.5,9.2,16.9,2.2,14.4,15.3,7,5.7,10.4,12.6,14,3.6,8.6,11.8,1.3,0.11,1.46,0.38,0.56,21.1,25.3,23.9,24.9,77,66,75,77,10,98,35,51
08-08-2023,6.2,24,11,16.2,3.2,16.8,15.7,13,6.1,14.8,12.5,8.9,3.7,3.9,12.6,5.9,0.12,1.42,0.38,0.36,20.8,23.9,23.8,24.3,87,68,74,71,10,99,31,40
09-08-2023,5.8,22.3,11.7,20.7,2.5,18.6,16.3,6.5,5,17.5,12.3,16.4,3.8,7.5,12.6,6.6,0.15,1.42,0.4,0.75,20.4,25.3,24.2,25.5,85,64,71,67,10,115,40,75
10-08-2023,8,21.2,11.9,23.3,2.2,17.7,15.2,7.7,5.2,15.5,12.8,15.4,4.1,4.5,11.2,6.5,0.08,1.33,0.39,0.54,20.6,25.2,24.9,25.6,71,64,71,67,12,109,42,87
11-08-2023,8.2,25.4,16,31.5,3.7,19,15.9,11.9,6.9,15.5,13.2,18.3,3.9,5.5,11,3.6,0.19,1.43,0.42,1.24,20.8,25.3,24.9,25.9,63,64,71,57,19,117,46,125
12-08-2023,7.7,25.7,20.6,25.3,4.3,18,17,9.4,7.5,17.6,12.9,14.9,3.4,5.1,10.9,3,0.14,1.37,0.38,0.33,20.7,24.9,25.3,25.3,65,67,69,74,21,108,51,75
13-08-2023,0,19,13.1,19.8,0,17,15.9,5.4,0,20.1,12.7,16.3,0,1.6,11.2,3.2,0,1.32,0.34,0.51,20.8,24.8,24.7,25,57,64,69,74,21,105,45,66
14-08-2023,5.8,47.8,15.7,20.6,2.2,18.6,15.9,9.6,5.6,19.5,12.9,15.5,4.2,5,13.6,4.2,0.18,1.43,0.31,0.63,21,24.6,25.7,24.9,65,64,62,65,14,102,56,52
15-08-2023,9.9,38.2,20.4,28.3,2.6,18.3,16.3,6.8,5.7,21.7,13.2,15.7,3.6,6,15.9,3.7,0.15,1.41,0.33,1.62,20.9,25,25.4,25.4,62,59,63,62,24,95,55,69
16-08-2023,7.3,44.8,19.4,28.4,2.4,19.8,16.8,9.6,5.8,23.9,12.4,16.3,4.1,4.6,17.4,3.6,0.2,1.48,0.35,1.87,20.5,25.4,25.6,25.8,60,58,63,63,17,108,57,75
17-08-2023,0,45.5,16.3,19.7,0,19.7,15.8,8.1,0,25.9,11.9,15.9,0,5.6,15.6,3.2,0.2,1.45,0.24,1.03,20.5,25.2,24,25.7,60,62,69,69,17,109,32,64
18-08-2023,11.8,39,9.9,18.2,2.7,19.8,15.1,6.9,5.8,25.2,12.5,16.6,3.4,5,13.1,3.6,0.15,1.48,0.34,0.93,20.7,23.7,23.7,24.3,63,66,71,71,22,97,33,48
19-08-2023,9.1,29.3,7.6,13.2,2.1,17.8,17.7,10.6,6,23.2,13.1,14.9,4.1,4.3,14.8,3.9,0.18,1.41,0.42,1.41,20.7,22.7,22.5,23.2,52,72,79,78,21,73,24,71
20-08-2023,7.2,32.1,9.3,16,2,18.9,16.3,6.4,5.3,25.1,12.8,16.4,3.8,5.6,12.6,4.3,0.18,1.39,0.37,1.74,21.3,23.9,23.4,24.5,63,66,73,70,15,80,28,87
21-08-2023,8.7,60.8,14.5,34.3,2.2,23.7,18.1,9.7,5.7,30.7,12.9,21.5,4,4.5,14.5,4.5,0.18,1.68,0.44,1.65,21.2,24.9,24.7,25.6,72,62,68,73,17,135,56,118
22-08-2023,6.3,51.5,15.7,31.3,2,26.9,20.3,3.7,5.4,28.5,12.8,15.6,3.5,3.1,16.1,2.7,0.18,1.72,0.4,1.34,21,25.5,24.5,26,59,62,74,70,22,119,49,103
23-08-2023,5.7,41.8,10.7,20.8,1.9,23,18,3.9,5.4,31.5,12.8,14.8,3.9,5.8,12.7,5.4,0.16,1.49,0.37,1,20.8,25.6,25,26.2,61,58,69,57,15,103,44,65
24-08-2023,6.3,45.6,14.2,25.2,1.6,23.4,18.2,16.4,4.8,30.7,12.6,10.6,3.8,3.8,9.3,8.9,0.04,1.5,0.4,0.52,21,25.2,24.7,25.8,66,58,66,63,13,109,43,72
25-08-2023,9,36.4,15.4,26.7,2.7,20.9,17.9,17.5,6.1,31.5,12.5,6.1,3.7,3.2,6.5,8.7,0.11,1.4,0.4,0.58,20.7,25.4,25.3,25.9,58,57,63,58,14,91,44,59
26-08-2023,4.9,34,6.8,25.9,2.2,21.2,16.6,20.5,5.2,32.5,12.2,5.4,3.2,8.8,7.7,8.5,0.13,1.45,0.35,0.68,20.5,25.8,24.8,26.1,51,61,68,57,16,85,24,58
27-08-2023,5,28.3,7.4,21,2.5,20.6,16.3,17.1,5.9,30.7,12.2,4.7,3.7,8.6,8.7,9,0.08,1.37,0.35,0.15,20.5,25.5,24.5,26.1,58,62,67,65,16,71,25,47
28-08-2023,7.4,39.8,7.9,24,2.8,22.4,17.2,9.2,5.7,32.8,12.5,11.1,3.6,7.3,9.9,8.3,0.18,1.49,0.34,0.24,20.8,26.4,29.6,27.1,56,57,50,54,20,100,33,53
29-08-2023,0,39.4,9.3,32.2,2.2,23,17.6,21.4,0,33.4,12.1,9.2,0,7.6,8.5,8.8,0.18,1.42,0.36,0.37,20.8,25.8,25.4,26.5,56,59,63,62,20,98,36,72
30-08-2023,8.9,38.5,7.1,39.1,3.8,23.6,16.9,27.5,7.5,34.1,12.2,9.4,3.8,6.5,12.8,8.3,0.18,1.49,0.33,0.37,21.2,26.4,25.5,27.1,53,57,66,52,20,97,27,87
31-08-2023,7.4,35.8,7.1,35,1.6,24,16.8,28.8,4.8,28.6,12.4,10.6,4.3,6.7,0.8,8.6,0.14,1.41,0.32,0.45,21.1,24.5,25.6,25.5,69,70,87,68,26,90,28,78
01-09-2023,27.3,40.6,21,20.2,12.7,28.9,1.5,7.7,5.5,28.5,1.8,9.9,2.6,6.7,0.1,8.2,0.59,1.43,0.41,0.57,27.3,23.7,20.6,24.1,80,72,98,73,46,101,35,44
02-09-2023,28.7,54.4,18.5,18.5,11.2,26.3,1.7,6.7,5.4,27.3,1.5,10.5,2.7,4.8,0.1,8.5,0.4,1.27,0.18,0.17,27.4,24,22.4,24.6,80,72,92,73,48,124,34,41
03-09-2023,18.5,47.4,25,23.7,6.7,24,1.6,8.2,5.3,25.8,1.4,10.9,1.6,5.7,0.1,9,0.59,1.38,0.18,0.14,27.2,24,21.6,24.7,74,68,93,71,47,112,57,53
04-09-2023,23.9,57.9,17.5,33.5,13.1,22.9,1.5,5.1,5.4,24.7,1.4,11.4,3.1,4.9,0.1,8.7,0.43,1.42,0.19,0.13,26.3,22.6,20.4,23.2,76,69,96,75,59,130,39,75
05-09-2023,17.4,17.9,18.6,15.8,11.3,22.5,1.3,1.9,5.3,19.9,1.2,11.8,2.7,8.3,0.1,8.8,0.45,1.45,0.26,0.32,26.3,22,20.2,22.7,84,76,98,71,35,73,31,35
06-09-2023,18,36.3,4,5.6,14,22.2,18.5,1.9,5.3,22.4,13.4,11.8,3.3,4.8,5.2,7,0.46,1.48,0.54,0.19,26.5,22.3,23.1,20.7,84,78,79,83,30,77,27,35
07-09-2023,19.8,48,10.6,14.2,15.7,22.2,14.5,1.7,5.3,22,17.9,12.5,3.7,6,16.6,8.3,0.45,1.42,0.27,0.49,27,23.2,25.9,22.7,80,74,71,81,37,113,29,30
08-09-2023,15.6,41.8,6.7,10.8,17.7,20.1,13.1,1.8,5.3,21.8,23.2,11.8,4.2,7.6,15.8,9.2,0.41,1.36,0.32,0.3,26.8,23.3,23.5,23.9,80,72,75,70,36,103,22,24
09-09-2023,16.7,44,5.3,13.5,11.9,20.8,11.6,2.8,5.3,22.8,20.6,9.1,2.8,3.1,17.4,9.1,0.34,1.39,0.41,0.24,27.4,24.2,24.8,25,76,67,72,67,33,107,22,30
10-09-2023,17.6,34,6.1,16.3,12.9,20.7,11.2,3.8,5.3,23.4,19.2,4.7,3,3.8,19.8,9.6,0.39,1.35,0.37,0.04,27.3,24,24.4,24.7,77,68,73,72,37,85,27,36
11-09-2023,20,30,6.4,12.7,10.8,21.1,11.2,3.4,5.3,22.2,18.2,5.4,2.6,4.5,15.1,8.9,0.48,1.33,0.36,0.56,26.2,23.2,23.8,23.8,86,72,76,73,38,75,19,28
12-09-2023,20.2,39.7,5.8,16,14.3,22.9,11.4,3.6,5.3,22,17.3,6.8,3.4,5.1,11.4,9,0.45,1.38,0.36,0.79,27.4,24,24.7,24.6,77,68,72,67,41,99,25,40
13-09-2023,17.8,31.1,6.1,13,13.7,22.1,12.5,4.5,5.3,21.4,16.3,8.3,3.3,5.1,13.3,8.8,0.46,1.38,0.35,0.27,26.9,23.4,23.8,24,78,71,76,66,39,78,22,29
14-09-2023,18.3,39.9,3.6,11.2,13.1,20.9,7.7,4.4,5.4,20.6,14.9,8.3,3.1,4.9,13.8,8.7,0.5,1.31,0.19,0.21,26.6,22.7,23.3,23.3,81,73,71,76,36,100,17,25
15-09-2023,22.4,28.9,4.7,9.2,11.3,20.1,11.1,4.4,5.3,20.3,18.7,8.4,2.7,4.8,13.3,8.6,0.55,1.41,0.36,0.26,27,23,24.5,23.5,78,74,77,79,37,72,18,20
16-09-2023,14.9,40.7,3.2,8.4,13.2,20.5,11.7,4.5,5.3,19.8,18.7,8.2,3.1,5.8,13.7,8.3,0.48,1.36,0.29,0.24,27,23.5,25.5,24.1,79,72,71,75,32,101,17,19
17-09-2023,16.6,23,3.9,7.4,13.6,19.5,11.2,4.5,5.4,19.5,16.7,8,3.2,4.6,16.6,8.7,0.42,1.38,0.34,0.4,27.1,23.7,23.9,24.3,83,73,79,77,28,69,21,20
18-09-2023,22.2,17.1,5.3,9.4,12.4,20.3,10.3,4.6,5.4,18.9,15.4,7.7,2.9,3.2,15.2,8.8,0.4,1.27,0.32,0.4,26.7,22.9,24.1,23.7,84,77,77,82,37,64,19,21
19-09-2023,24.8,38.3,6.6,15.3,9.6,21.7,11.2,4.6,5.3,19.5,14.2,8.1,2.3,3.4,11.7,8.7,0.42,1.39,0.32,0.43,27.4,24.2,26.2,24.9,76,68,61,67,47,96,18,34
20-09-2023,30.2,45.8,18.7,14,12.3,23.2,12.9,5.2,5.3,20.9,5.8,9.6,2.9,6.9,12.7,9.2,0.48,1.42,0.23,0.74,27.3,23.7,24.1,23.9,78,71,61,73,50,110,34,37
21-09-2023,31.9,44.8,16.3,17.8,11.4,23.3,12.9,5.6,5.4,19.6,13.8,10.2,2.7,7.1,13.8,8.3,0.51,1.45,0.33,0.31,27.2,23.6,23.4,24,80,72,75,80,53,108,34,40
22-09-2023,38.2,35.5,15,18.4,18,22.4,12.6,5.3,5.3,19.1,16,9.9,4.2,7.1,12.1,8.8,0.55,1.37,0.34,0.38,27.8,23.5,24,24.4,77,73,77,76,64,88,34,41
23-09-2023,28.3,36.9,12.2,15.5,14.3,21,12.3,4.5,5.4,20,14.5,8.3,3.4,10.1,10.2,9,0.46,1.38,0.38,0.34,27.9,24.9,25.1,25.5,75,68,73,65,57,92,30,35
24-09-2023,21.5,28.9,21,15.6,4.6,20.8,13.5,4.5,5.4,19.2,4,8.1,1.1,7.1,15.2,8.1,0.49,1.38,0.26,0.39,27.4,24.2,23.6,24.8,79,71,62,76,36,72,35,35
25-09-2023,25,30.8,7.7,11.7,9.4,23.9,11.5,5.1,5.3,19.9,18.6,10.3,2.2,7.2,10.5,9.5,0.45,1.48,0.51,0.42,26.9,23.2,23,23.9,83,74,82,77,42,77,26,26
26-09-2023,17.7,32.8,10.5,15,11.3,20.5,11.2,4.8,5.4,18.4,19.7,6.8,2.7,2.1,10.8,8.2,0.36,1.32,0.39,0.19,27.1,23.9,23.4,24.6,80,70,79,68,33,82,26,33
27-09-2023,24.1,47.5,11.1,18,13.7,22,13.9,4.8,5.3,20.2,19.5,7.3,3.2,9.1,11.7,9.3,0.39,1.45,0.33,0.29,26.9,23.5,24,24.4,79,70,70,69,41,113,27,40
28-09-2023,15.8,30.1,5.6,10.4,13.8,22.3,13.8,4.7,5.4,21,18.3,7.3,3.3,4.2,13.5,8.5,0.49,1.32,0.37,0.21,26.3,22.3,22.8,22.9,84,77,77,76,34,75,19,23
29-09-2023,21.4,18.5,7.2,10.5,14.5,17.5,13.6,4.4,5.3,17,13.6,6.4,3.4,4.3,10.7,9,0.45,1.3,0.33,0.18,26.7,22.6,23,23.3,77,73,74,68,43,65,18,23
30-09-2023,18.2,26.2,6.3,9.2,9.7,18.6,5.4,4,5.3,16.3,6.4,4.9,2.3,6.7,12.1,8.6,0.4,1.35,0.33,0.24,23.6,22.6,23,23.3,69,74,75,71,40,68,17,21
01-10-2023,14.5,21.1,5.9,12.2,14.9,18,4.7,3.8,3.4,16.5,5.3,4.2,3,6.2,12.3,8.6,0.5,1.32,0.35,0.23,24.2,23.2,23.8,23.9,69,71,73,79,32,66,18,27
02-10-2023,45.3,40.8,15.7,32.8,14.9,20.8,8.4,15.2,3.7,17.6,8.4,5.5,2.3,4,11.4,9,0.62,1.38,0.33,0.38,24.5,24.1,24.5,24.7,61,64,70,71,84,101,43,73
03-10-2023,50.1,56.3,33,47.7,14,25.6,3.8,6.7,4.3,17.9,4.9,3.5,3.8,4.3,6.9,8.5,0.65,1.53,0.47,0.71,24.8,24.5,26.4,25,59,63,67,68,98,127,84,104
04-10-2023,51.9,56.2,35.1,49.8,21.9,25.2,3.7,5.8,5,19.2,4.9,3.6,3.8,6.6,5,8.5,0.76,1.54,0.44,0.84,24.7,24.8,23.8,25.3,67,64,78,72,87,127,75,107
05-10-2023,45.2,47.7,32.3,56.6,27.7,25.2,3.8,3.6,5.3,18.3,4.9,4.3,3.9,5.8,4.6,8.9,0.62,1.51,0.35,0.66,25.4,24.9,25.2,26,59,66,71,82,86,113,70,117
